Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
5,0.2,0.3,0.1,100000,0,47,10,1,0.17543859649122806,0.9090909090909091,0.9090909090909091,0.2941176470588235,182.5,0.021363607231444683,0.025909055578560575,11,57
5,0.2,0.3,0.1,100000,1000,54,0,10,0.0,0.0,0.0,0.0,,0.024545421074425807,0.024545421074425807,10,54
6,0.01,0.05,0.0,500,0,0,0,11,0.0,0.0,0.0,0.0,,0.0,0.0,11,0
6,0.01,0.05,0.0,500,1000,0,0,4,0.0,0.0,0.0,0.0,,0.0,0.0,4,0
6,0.01,0.05,0.0,100000,0,10,0,11,0.0,0.0,0.0,0.0,,0.0045454524793397824,0.0045454524793397824,11,10
6,0.01,0.05,0.0,100000,1000,9,0,10,0.0,0.0,0.0,0.0,,0.004090907231405804,0.004090907231405804,10,9
6,0.01,0.05,0.1,500,0,0,0,11,0.0,0.0,0.0,0.0,,0.0,0.0,11,0
6,0.01,0.05,0.1,500,1000,0,0,4,0.0,0.0,0.0,0.0,,0.0,0.0,4,0
6,0.01,0.05,0.1,100000,0,10,0,11,0.0,0.0,0.0,0.0,,0.00454544834711589,0.00454544834711589,11,10
6,0.01,0.05,0.1,100000,1000,9,0,10,0.0,0.0,0.0,0.0,,0.004090903512404302,0.004090903512404302,10,9
6,0.01,0.3,0.0,500,0,0,9,2,1.0,0.8181818181818182,0.8181818181818182,0.9,293.1111111111111,0.0,0.8181074447777476,11,9
6,0.01,0.3,0.0,500,1000,3,0,4,0.0,0.0,0.0,0.0,,0.2727024815925825,0.2727024815925825,4,3
6,0.01,0.3,0.0,100000,0,25,10,1,0.2857142857142857,0.9090909090909091,0.9090909090909091,0.43478260869565216,191.4,0.011363631198349456,0.01590908367768924,11,35
6,0.01,0.3,0.0,100000,1000,37,0,10,0.0,0.0,0.0,0.0,,0.016818174173557195,0.016818174173557195,10,37
6,0.01,0.3,0.1,500,0,0,9,2,1.0,0.8181818181818182,0.8181818181818182,0.9,330.1111111111111,0.0,0.8179587385258567,11,9
6,0.01,0.3,0.1,500,1000,3,0,4,0.0,0.0,0.0,0.0,,0.2726529128419522,0.2726529128419522,4,3
6,0.01,0.3,0.1,100000,0,34,10,1,0.22727272727272727,0.9090909090909091,0.9090909090909091,0.36363636363636365,206.2,0.015454524380194026,0.01999997272730992,11,44
6,0.01,0.3,0.1,100000,1000,43,0,10,0.0,0.0,0.0,0.0,,0.019545427892598326,0.019545427892598326,10,43
6,0.2,0.05,0.0,500,0,0,0,11,0.0,0.0,0.0,0.0,,0.0,0.0,11,0
6,0.2,0.05,0.0,500,1000,1,0,4,0.0,0.0,0.0,0.0,,0.0909008271975275,0.0909008271975275,4,1
6,0.2,0.05,0.0,100000,0,30,0,11,0.0,0.0,0.0,0.0,,0.013636357438019346,0.013636357438019346,11,30
6,0.2,0.05,0.0,100000,1000,25,0,10,0.0,0.0,0.0,0.0,,0.011363631198349456,0.011363631198349456,10,25
6,0.2,0.05,0.1,500,0,0,0,11,0.0,0.0,0.0,0.0,,0.0,0.0,11,0
6,0.2,0.05,0.1,500,1000,2,0,4,0.0,0.0,0.0,0.0,,0.18176860856130145,0.18176860856130145,4,2
6,0.2,0.05,0.1,100000,0,36,0,11,0.0,0.0,0.0,0.0,,0.016363614049617208,0.016363614049617208,11,36
6,0.2,0.05,0.1,100000,1000,33,0,10,0.0,0.0,0.0,0.0,,0.014999979545482439,0.014999979545482439,10,33
6,0.2,0.3,0.0,500,0,0,9,2,1.0,0.8181818181818182,0.8181818181818182,0.9,290.0,0.0,0.8181074447777476,11,9
6,0.2,0.3,0.0,500,1000,3,0,4,0.0,0.0,0.0,0.0,,0.2727024815925825,0.2727024815925825,4,3
6,0.2,0.3,0.0,100000,0,45,10,1,0.18181818181818182,0.9090909090909091,0.9090909090909091,0.30303030303030304,198.0,0.02045453615702902,0.024999988636368802,11,55
6,0.2,0.3,0.0,100000,1000,58,0,10,0.0,0.0,0.0,0.0,,0.026363624380170737,0.026363624380170737,10,58
